1.6.1,fs2-data-json-diffson,fs2-data-json-play,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-cbor-json,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-xml-scala,fs2-data-cbor,fs2-data-finite-state
1.6.0,fs2-data-json-diffson,fs2-data-json-play,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-cbor-json,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-xml-scala,fs2-data-cbor,fs2-data-finite-state
1.5.1,fs2-data-json-diffson,fs2-data-json-play,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-cbor-json,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-xml-scala,fs2-data-cbor,fs2-data-finite-state
1.5.0,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-cbor-json,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-xml-scala,fs2-data-cbor,fs2-data-finite-state
1.4.1,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-xml-scala,fs2-data-cbor
1.4.0,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-xml-scala,fs2-data-cbor
1.3.1,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-cbor
1.3.0,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-cbor
1.2.0,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-cbor
1.1.0,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-cbor
1.0.1,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-cbor
1.0.0,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-cbor
1.0.0-RC3,fs2-data-json-diffson,fs2-data-csv,fs2-data-json-interpolators,fs2-data-xml,fs2-data-text,fs2-data-json,fs2-data-csv-generic,fs2-data-json-circe,fs2-data-cbor