0.9.1,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-doobie-circe,edomata-postgres,edomata-docs,edomata-backend,edomata-doobie-upickle
0.9.0,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-doobie-circe,edomata-postgres,edomata-docs,edomata-backend,edomata-doobie-upickle
0.8.1,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-doobie-circe,edomata-postgres,edomata-docs,edomata-backend,edomata-doobie-upickle
0.8.0,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-doobie-circe,edomata-postgres,edomata-docs,edomata-backend,edomata-doobie-upickle
0.7.0,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-doobie-circe,edomata-postgres,edomata-docs,edomata-backend,edomata-doobie-upickle
0.6.0,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-sql-backend,edomata-doobie-circe,edomata-docs,edomata-doobie-upickle
0.5.2,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-sql-backend,edomata-doobie-circe,edomata-docs,edomata-doobie-upickle
0.5.1,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-sql-backend,edomata-doobie-circe,edomata-docs,edomata-doobie-upickle
0.5.0,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-doobie,edomata-core,edomata-sql-backend,edomata-doobie-circe,edomata-docs,edomata-doobie-upickle
0.4.0,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-core,edomata-sql-backend,edomata-docs
0.3.0,edomata-munit,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-core,edomata-sql-backend,edomata-docs
0.2.0,edomata-skunk-upickle,edomata-skunk,edomata-skunk-circe,edomata-core,edomata-sql-backend,edomata-docs