0.8.1,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-zio,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-sttp,scala-k8s-zio-json,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.8.0,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-zio,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-sttp,scala-k8s-zio-json,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.7.0,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-zio,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-sttp,scala-k8s-zio-json,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.6.0,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-zio,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-sttp,scala-k8s-zio-json,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.5.2,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-zio,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-sttp,scala-k8s-zio-json,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.5.1,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-zio,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-sttp,scala-k8s-zio-json,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.5.0,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-zio,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-sttp,scala-k8s-zio-json,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.4.0,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-scalacheck,scala-k8s-http4s,scala-k8s-client,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-jawn,scala-k8s-circe
0.3.0,scala-k8s-manifests,scala-k8s-play-json,scala-k8s-objects,scala-k8s-docs,scala-k8s-scalacheck,scala-k8s-spray-json,scala-k8s-json4s,scala-k8s-circe
0.2.0,scala-k8s-manifests,scala-k8s-objects,scala-k8s-docs,scala-k8s-circe
0.1.0,scala-k8s-manifests,scala-k8s-objects,scala-k8s-docs,scala-k8s-circe
0.0.1,scala-k8s-manifests,scala-k8s-objects,scala-k8s-docs,scala-k8s-circe