22.12.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint,util-security
22.7.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint,util-security
22.4.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
22.3.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
22.2.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
22.1.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
21.12.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
21.11.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
21.10.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-logging,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
21.9.0,util-cache,util-app,util-app-lifecycle,util-jvm,util-slf4j-jul-bridge,util-zk-test,util-hashing,util-routing,util-core,util-slf4j-api,util-stats,util-cache-guava,util-thrift,util-codec,util-registry,util-lint
21.8.0,util-app,util-app-lifecycle,util-hashing,util-core,util-thrift,util-codec,util-registry,util-lint